Filename	12OCBSqA800
Instrument name	DSC2A-00101 (192.168.10.4)
Operator	Yuma
rundate	3/14/2021
Sample name	12OCBSqA800
proceduresegments	Data Off ; Equilibrate 150.00 °C; Isothermal 10.0 min; Equilibrate 100.00 °C; Isothermal 5.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Ramp 5.00 °C/min to 150.00 °C; Data Off ; Isothermal 10.0 min; Modulate Temperature 1.00 °C for 60.0 s; Equilibrate 100.00 °C; Isothermal 10.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Data Off ; Equilibrate 0.00 °C; Modulate Temperature 1.00 °C for 60.0 s; Isothermal 5.0 min; Data On ; Ramp 3.00 °C/min to 100.00 °C; Jump 30.00 °C
[step]
Ramp 1.00 °C/min to 0.00 °C
Time	Temperature	Heat Flow (Normalized)
s	°C	W/g
0.00000	99.85	0.0265568
0.100000	99.85	0.0265599
0.200000	99.85	0.0265610
0.300000	99.85	0.0265536
0.400000	99.85	0.0265467
0.500000	99.85	0.0265441
0.600000	99.85	0.0265444
0.700000	99.85	0.0265483
0.800000	99.85	0.0265529
0.900000	99.85	0.0265602
1.00000	99.85	0.0265709
1.10000	99.85	0.0265804
1.20000	99.85	0.0265944
1.30000	99.85	0.0266044
1.40000	99.85	0.0266076
1.50000	99.85	0.0266062
1.60000	99.85	0.0266058
1.70000	99.85	0.0266085
1.80000	99.85	0.0266135
1.90000	99.85	0.0266157
2.00000	99.85	0.0266185
2.10000	99.85	0.0266215
2.20000	99.85	0.0266327
2.30000	99.85	0.0266608
2.40000	99.85	0.0267187
2.50000	99.85	0.0267999
2.60000	99.85	0.0268451
2.70000	99.85	0.0268871
2.80000	99.85	0.0269813
2.90000	99.85	0.0270546
3.00000	99.85	0.0270900
3.10000	99.85	0.0271139
3.20000	99.85	0.0271419
3.30000	99.85	0.0271682
3.40000	99.85	0.0272071
3.50000	99.85	0.0272732
3.60000	99.85	0.0273981
3.70000	99.85	0.0275161
3.80000	99.85	0.0276529
3.90000	99.85	0.0277927
4.00000	99.85	0.0279393
4.10000	99.85	0.0280238
4.20000	99.85	0.0280603
4.30000	99.84	0.0280893
4.40000	99.84	0.0281189
4.50000	99.84	0.0281454
4.60000	99.84	0.0281659
4.70000	99.84	0.0281809
4.80000	99.84	0.0281937
4.90000	99.84	0.0282057
5.00000	99.84	0.0282205
5.10000	99.84	0.0282384
5.20000	99.84	0.0282544
5.30000	99.84	0.0282624
5.40000	99.84	0.0282617
5.50000	99.84	0.0282484
5.60000	99.84	0.0282325
5.70000	99.84	0.0281902
5.80000	99.84	0.0280988
5.90000	99.84	0.0279465
6.00000	99.84	0.0277613
6.10000	99.83	0.0275059
6.20000	99.83	0.0272399
6.30000	99.83	0.0267797
6.40000	99.83	0.0262598
6.50000	99.83	0.0254315
6.60000	99.83	0.0244061
6.70000	99.83	0.0236338
6.80000	99.83	0.0227797
6.90000	99.83	0.0219059
7.00000	99.83	0.0211835
