Filename	12OCBSqA603
Instrument name	DSC2A-00101 (192.168.10.4)
Operator	Yuma
rundate	4/12/2021
Sample name	12OCBSqA603
proceduresegments	Data Off ; Equilibrate 150.00 °C; Isothermal 10.0 min; Equilibrate 100.00 °C; Isothermal 5.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Ramp 5.00 °C/min to 150.00 °C; Data Off ; Isothermal 10.0 min; Modulate Temperature 1.00 °C for 60.0 s; Equilibrate 100.00 °C; Isothermal 10.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Data Off ; Equilibrate 0.00 °C; Modulate Temperature 1.00 °C for 60.0 s; Isothermal 5.0 min; Data On ; Ramp 3.00 °C/min to 100.00 °C; Jump 30.00 °C
[step]
Ramp 1.00 °C/min to 0.00 °C
Time	Temperature	Heat Flow (Normalized)
s	°C	W/g
0.00000	99.85	-2.35758e-3
0.100000	99.85	-2.35854e-3
0.200000	99.85	-2.35995e-3
0.300000	99.85	-2.36243e-3
0.400000	99.85	-2.36377e-3
0.500000	99.85	-2.36574e-3
0.600000	99.85	-2.36730e-3
0.700000	99.85	-2.36759e-3
0.800000	99.85	-2.36640e-3
0.900000	99.85	-2.36547e-3
1.00000	99.85	-2.36576e-3
1.10000	99.85	-2.36718e-3
1.20000	99.85	-2.36817e-3
1.30000	99.85	-2.36907e-3
1.40000	99.85	-2.37126e-3
1.50000	99.85	-2.37158e-3
1.60000	99.85	-2.37021e-3
1.70000	99.85	-2.36829e-3
1.80000	99.85	-2.36622e-3
1.90000	99.85	-2.36338e-3
2.00000	99.85	-2.35822e-3
2.10000	99.85	-2.35152e-3
2.20000	99.85	-2.34402e-3
2.30000	99.85	-2.33607e-3
2.40000	99.85	-2.33172e-3
2.50000	99.85	-2.32983e-3
2.60000	99.85	-2.32816e-3
2.70000	99.85	-2.32688e-3
2.80000	99.85	-2.32564e-3
2.90000	99.85	-2.32572e-3
3.00000	99.85	-2.32678e-3
3.10000	99.85	-2.32758e-3
3.20000	99.85	-2.32809e-3
3.30000	99.85	-2.32755e-3
3.40000	99.85	-2.32383e-3
3.50000	99.85	-2.31836e-3
3.60000	99.85	-2.31226e-3
3.70000	99.85	-2.30684e-3
3.80000	99.85	-2.30313e-3
3.90000	99.85	-2.29932e-3
4.00000	99.84	-2.29752e-3
4.10000	99.85	-2.29645e-3
4.20000	99.84	-2.29493e-3
4.30000	99.85	-2.29327e-3
4.40000	99.84	-2.29107e-3
4.50000	99.84	-2.28861e-3
4.60000	99.84	-2.28584e-3
4.70000	99.84	-2.28316e-3
4.80000	99.84	-2.28193e-3
4.90000	99.84	-2.28142e-3
5.00000	99.84	-2.28244e-3
5.10000	99.84	-2.28676e-3
5.20000	99.84	-2.29973e-3
5.30000	99.84	-2.31464e-3
