Filename	12OCBSqA288
Instrument name	DSC2A-00101 (192.168.10.4)
Operator	Yuma
rundate	3/11/2021
Sample name	12OCBSqA288
proceduresegments	Data Off ; Equilibrate 150.00 °C; Isothermal 10.0 min; Equilibrate 100.00 °C; Isothermal 5.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Ramp 5.00 °C/min to 150.00 °C; Data Off ; Isothermal 10.0 min; Modulate Temperature 1.00 °C for 60.0 s; Equilibrate 100.00 °C; Isothermal 10.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Data Off ; Equilibrate 0.00 °C; Modulate Temperature 1.00 °C for 60.0 s; Isothermal 5.0 min; Data On ; Ramp 3.00 °C/min to 100.00 °C; Jump 30.00 °C
[step]
Ramp 1.00 °C/min to 0.00 °C
Time	Temperature	Heat Flow (Normalized)
s	°C	W/g
0.00000	99.85	0.0187943
0.100000	99.85	0.0187925
0.200000	99.85	0.0187868
0.300000	99.85	0.0187768
0.400000	99.85	0.0187636
0.500000	99.85	0.0187545
0.600000	99.85	0.0187544
0.700000	99.85	0.0187548
0.800000	99.85	0.0187613
0.900000	99.85	0.0187696
1.00000	99.85	0.0187791
1.10000	99.85	0.0187883
1.20000	99.85	0.0187990
1.30000	99.85	0.0188046
1.40000	99.85	0.0188042
1.50000	99.85	0.0187997
1.60000	99.85	0.0187942
1.70000	99.85	0.0187892
1.80000	99.85	0.0187877
1.90000	99.85	0.0187920
2.00000	99.85	0.0188057
2.10000	99.85	0.0188415
2.20000	99.85	0.0188877
2.30000	99.85	0.0189497
2.40000	99.85	0.0190427
2.50000	99.85	0.0191313
2.60000	99.85	0.0191808
2.70000	99.85	0.0191981
2.80000	99.85	0.0192098
2.90000	99.85	0.0192168
3.00000	99.85	0.0192253
3.10000	99.84	0.0192322
3.20000	99.85	0.0192379
3.30000	99.85	0.0192350
3.40000	99.84	0.0192352
3.50000	99.84	0.0192435
3.60000	99.84	0.0192509
3.70000	99.85	0.0192566
3.80000	99.84	0.0192658
3.90000	99.84	0.0192811
4.00000	99.84	0.0192973
4.10000	99.84	0.0193124
4.20000	99.84	0.0193250
4.30000	99.84	0.0193295
4.40000	99.84	0.0193258
4.50000	99.84	0.0193224
4.60000	99.84	0.0193204
4.70000	99.84	0.0193199
4.80000	99.84	0.0193152
4.90000	99.84	0.0193151
5.00000	99.84	0.0193169
5.10000	99.84	0.0193189
5.20000	99.84	0.0193165
5.30000	99.84	0.0193151
5.40000	99.84	0.0193063
5.50000	99.84	0.0192690
5.60000	99.84	0.0191608
5.70000	99.84	0.0190344
5.80000	99.83	0.0188734
5.90000	99.83	0.0187411
6.00000	99.83	0.0185187
6.10000	99.83	0.0183580
6.20000	99.83	0.0182163
6.30000	99.83	0.0180521
6.40000	99.83	0.0179923
6.50000	99.83	0.0178640
6.60000	99.83	0.0176117
6.70000	99.83	0.0172812
6.80000	99.83	0.0168616
6.90000	99.83	0.0163790
7.00000	99.82	0.0160045
7.10000	99.83	0.0157379
7.20000	99.82	0.0155408
7.30000	99.82	0.0152914
7.40000	99.82	0.0149930
7.50000	99.82	0.0147397
7.60000	99.82	0.0143294
7.70000	99.82	0.0137951
7.80000	99.82	0.0133235
7.90000	99.82	0.0128236
8.00000	99.82	0.0121585
8.10000	99.81	0.0115874
8.20000	99.81	0.0112655
8.30000	99.81	0.0109906
8.40000	99.81	0.0107983
8.50000	99.81	0.0106097
8.60000	99.81	0.0104985
