Filename	12OCBSqA150
Instrument name	DSC2A-00101 (192.168.10.4)
Operator	Yuma
rundate	3/11/2021
Sample name	12OCBSqA150
proceduresegments	Data Off ; Equilibrate 150.00 °C; Isothermal 10.0 min; Equilibrate 100.00 °C; Isothermal 5.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Ramp 5.00 °C/min to 150.00 °C; Data Off ; Isothermal 10.0 min; Modulate Temperature 1.00 °C for 60.0 s; Equilibrate 100.00 °C; Isothermal 10.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Data Off ; Equilibrate 0.00 °C; Modulate Temperature 1.00 °C for 60.0 s; Isothermal 5.0 min; Data On ; Ramp 3.00 °C/min to 100.00 °C; Jump 30.00 °C
[step]
Ramp 1.00 °C/min to 0.00 °C
Time	Temperature	Heat Flow (Normalized)
s	°C	W/g
0.00000	99.85	0.0101372
0.100000	99.85	0.0101391
0.200000	99.85	0.0101449
0.300000	99.85	0.0101510
0.400000	99.85	0.0101586
0.500000	99.85	0.0101660
0.600000	99.85	0.0101723
0.700000	99.85	0.0101736
0.800000	99.85	0.0101754
0.900000	99.85	0.0101743
1.00000	99.85	0.0101701
1.10000	99.85	0.0101651
1.20000	99.85	0.0101621
1.30000	99.85	0.0101578
1.40000	99.85	0.0101541
1.50000	99.85	0.0101513
1.60000	99.85	0.0101489
1.70000	99.85	0.0101495
1.80000	99.85	0.0101516
1.90000	99.85	0.0101551
2.00000	99.85	0.0101578
2.10000	99.85	0.0101648
2.20000	99.85	0.0101787
2.30000	99.85	0.0102221
2.40000	99.85	0.0102606
2.50000	99.85	0.0102875
2.60000	99.85	0.0102998
2.70000	99.85	0.0103082
2.80000	99.85	0.0103161
2.90000	99.85	0.0103233
3.00000	99.85	0.0103266
3.10000	99.85	0.0103292
3.20000	99.85	0.0103334
3.30000	99.85	0.0103398
3.40000	99.85	0.0103468
3.50000	99.85	0.0103521
3.60000	99.85	0.0103575
3.70000	99.85	0.0103635
3.80000	99.85	0.0103695
3.90000	99.85	0.0103795
4.00000	99.85	0.0104011
4.10000	99.85	0.0104120
4.20000	99.85	0.0104247
4.30000	99.84	0.0104364
4.40000	99.84	0.0104480
4.50000	99.84	0.0104557
4.60000	99.84	0.0104568
4.70000	99.84	0.0104554
4.80000	99.84	0.0104445
4.90000	99.84	0.0104111
5.00000	99.84	0.0103919
5.10000	99.84	0.0103618
5.20000	99.84	0.0103286
5.30000	99.84	0.0103147
5.40000	99.84	0.0103002
5.50000	99.84	0.0102819
5.60000	99.84	0.0102485
5.70000	99.84	0.0102025
5.80000	99.84	0.0101253
5.90000	99.84	0.0100649
6.00000	99.84	9.98977e-3
6.10000	99.83	9.87086e-3
6.20000	99.83	9.68730e-3
6.30000	99.83	9.51291e-3
6.40000	99.83	9.33571e-3
6.50000	99.83	9.05055e-3
6.60000	99.83	8.78200e-3
6.70000	99.83	8.52792e-3
6.80000	99.83	8.28035e-3
6.90000	99.83	7.86426e-3
7.00000	99.83	7.48861e-3
7.10000	99.83	7.17106e-3
7.20000	99.83	6.72633e-3
7.30000	99.83	6.37246e-3
7.40000	99.82	6.09304e-3
7.50000	99.82	5.91768e-3
7.60000	99.82	5.75676e-3
7.70000	99.82	5.64175e-3
7.80000	99.82	5.54781e-3
7.90000	99.82	5.48497e-3
8.00000	99.82	5.38309e-3
8.10000	99.82	5.22993e-3
8.20000	99.82	5.06326e-3
8.30000	99.82	4.87521e-3
8.40000	99.81	4.74243e-3
8.50000	99.81	4.64812e-3
8.60000	99.81	4.59367e-3
8.70000	99.81	4.56849e-3
8.80000	99.81	4.55867e-3
8.90000	99.81	4.53364e-3
9.00000	99.81	4.52752e-3
9.10000	99.81	4.51751e-3
9.20000	99.81	4.51151e-3
9.30000	99.81	4.49750e-3
9.40000	99.80	4.47519e-3
9.50000	99.80	4.46369e-3
9.60000	99.80	4.45719e-3
9.70000	99.80	4.45200e-3
9.80000	99.80	4.45450e-3
9.90000	99.80	4.46018e-3
10.0000	99.80	4.46769e-3
10.1000	99.80	4.47828e-3
10.2000	99.79	4.48922e-3
10.3000	99.79	4.49836e-3
10.4000	99.79	4.50730e-3
10.5000	99.79	4.51589e-3
10.6000	99.79	4.52417e-3
10.7000	99.79	4.53342e-3
10.8000	99.79	4.54444e-3
10.9000	99.79	4.56653e-3
11.0000	99.79	4.59157e-3
11.1000	99.78	4.62290e-3
11.2000	99.78	4.65610e-3
11.3000	99.78	4.68710e-3
11.4000	99.78	4.73711e-3
11.5000	99.78	4.78281e-3
11.6000	99.78	4.90028e-3
11.7000	99.78	4.99620e-3
11.8000	99.78	5.12742e-3
11.9000	99.77	5.28832e-3
12.0000	99.77	5.51270e-3
12.1000	99.77	5.69200e-3
12.2000	99.77	5.85833e-3
12.3000	99.77	6.02731e-3
12.4000	99.77	6.15238e-3
12.5000	99.77	6.29894e-3
12.6000	99.77	6.42661e-3
12.7000	99.76	6.65916e-3
12.8000	99.76	6.92957e-3
12.9000	99.76	7.27032e-3
13.0000	99.76	7.77961e-3
13.1000	99.76	8.37911e-3
13.2000	99.76	8.91206e-3
13.3000	99.76	9.33244e-3
13.4000	99.75	9.66984e-3
13.5000	99.75	0.0100342
13.6000	99.75	0.0104451
13.7000	99.75	0.0106821
13.8000	99.75	0.0109198
13.9000	99.75	0.0111663
14.0000	99.75	0.0113286
14.1000	99.74	0.0114785
14.2000	99.74	0.0116031
14.3000	99.74	0.0117529
14.4000	99.74	0.0118640
14.5000	99.74	0.0120293
14.6000	99.74	0.0122506
14.7000	99.74	0.0125774
14.8000	99.74	0.0129217
14.9000	99.73	0.0134793
15.0000	99.73	0.0140592
15.1000	99.73	0.0144739
15.2000	99.73	0.0149048
15.3000	99.73	0.0152114
15.4000	99.73	0.0155420
15.5000	99.73	0.0157277
15.6000	99.72	0.0158756
15.7000	99.72	0.0160129
15.8000	99.72	0.0161734
15.9000	99.72	0.0163547
16.0000	99.72	0.0165540
16.1000	99.72	0.0167807
16.2000	99.72	0.0169589
16.3000	99.71	0.0171811
16.4000	99.71	0.0174155
16.5000	99.71	0.0176211
16.6000	99.71	0.0177980
16.7000	99.71	0.0178999
16.8000	99.71	0.0179502
16.9000	99.70	0.0180199
17.0000	99.70	0.0181204
17.1000	99.70	0.0182864
17.2000	99.70	0.0184913
17.3000	99.70	0.0186689
17.4000	99.70	0.0188939
17.5000	99.70	0.0191649
17.6000	99.69	0.0194919
17.7000	99.69	0.0198427
17.8000	99.69	0.0200735
17.9000	99.69	0.0202073
18.0000	99.69	0.0203047
18.1000	99.69	0.0204015
18.2000	99.69	0.0204608
18.3000	99.68	0.0205267
18.4000	99.68	0.0205881
18.5000	99.68	0.0206926
18.6000	99.68	0.0208012
18.7000	99.68	0.0209783
18.8000	99.68	0.0213299
18.9000	99.68	0.0217823
19.0000	99.67	0.0220959
19.1000	99.67	0.0223862
19.2000	99.67	0.0227273
19.3000	99.67	0.0230340
19.4000	99.67	0.0233137
19.5000	99.67	0.0235220
19.6000	99.66	0.0236791
19.7000	99.66	0.0238019
19.8000	99.66	0.0238661
19.9000	99.66	0.0239338
20.0000	99.66	0.0240265
20.1000	99.66	0.0241000
20.2000	99.66	0.0241452
20.3000	99.66	0.0241943
20.4000	99.65	0.0242838
20.5000	99.65	0.0243526
20.6000	99.65	0.0244249
20.7000	99.65	0.0245080
20.8000	99.65	0.0246007
20.9000	99.64	0.0247004
21.0000	99.64	0.0248306
21.1000	99.64	0.0249707
21.2000	99.64	0.0251020
21.3000	99.64	0.0252719
21.4000	99.64	0.0254785
21.5000	99.64	0.0256866
21.6000	99.63	0.0258409
21.7000	99.63	0.0259442
21.8000	99.63	0.0259951
21.9000	99.63	0.0260247
22.0000	99.63	0.0260501
22.1000	99.63	0.0260818
22.2000	99.62	0.0261082
22.3000	99.62	0.0261418
22.4000	99.62	0.0262056
22.5000	99.62	0.0263273
22.6000	99.62	0.0265051
22.7000	99.62	0.0267281
22.8000	99.61	0.0269774
22.9000	99.61	0.0271891
23.0000	99.61	0.0273547
23.1000	99.61	0.0274725
23.2000	99.61	0.0275776
23.3000	99.61	0.0276372
23.4000	99.60	0.0276645
23.5000	99.60	0.0276897
23.6000	99.60	0.0277135
23.7000	99.60	0.0277564
23.8000	99.60	0.0278102
23.9000	99.60	0.0278711
24.0000	99.60	0.0279843
24.1000	99.59	0.0281340
24.2000	99.59	0.0282744
24.3000	99.59	0.0284192
24.4000	99.59	0.0285279
24.5000	99.59	0.0285885
24.6000	99.59	0.0286318
24.7000	99.58	0.0286739
24.8000	99.58	0.0287269
24.9000	99.58	0.0287849
25.0000	99.58	0.0288336
25.1000	99.58	0.0289073
25.2000	99.58	0.0290058
25.3000	99.57	0.0291123
25.4000	99.57	0.0292158
25.5000	99.57	0.0293082
25.6000	99.57	0.0293914
25.7000	99.57	0.0294614
25.8000	99.57	0.0295071
25.9000	99.57	0.0295280
26.0000	99.56	0.0296046
26.1000	99.56	0.0296600
26.2000	99.56	0.0296702
26.3000	99.56	0.0296803
26.4000	99.56	0.0297029
26.5000	99.56	0.0297306
26.6000	99.55	0.0297531
26.7000	99.55	0.0297915
26.8000	99.55	0.0298368
26.9000	99.55	0.0299042
27.0000	99.55	0.0300014
27.1000	99.55	0.0300866
27.2000	99.54	0.0301833
27.3000	99.54	0.0303140
27.4000	99.54	0.0305209
27.5000	99.54	0.0307092
27.6000	99.54	0.0308675
27.7000	99.54	0.0310143
27.8000	99.53	0.0311405
27.9000	99.53	0.0312309
28.0000	99.53	0.0312711
28.1000	99.53	0.0312936
28.2000	99.53	0.0313107
28.3000	99.53	0.0313224
28.4000	99.52	0.0313336
28.5000	99.52	0.0313454
28.6000	99.52	0.0313619
28.7000	99.52	0.0313750
28.8000	99.52	0.0313895
28.9000	99.52	0.0314157
29.0000	99.52	0.0314492
29.1000	99.51	0.0314849
29.2000	99.51	0.0315126
29.3000	99.51	0.0315353
29.4000	99.51	0.0315613
29.5000	99.51	0.0315846
29.6000	99.51	0.0315990
29.7000	99.50	0.0316127
29.8000	99.50	0.0316271
29.9000	99.50	0.0316424
30.0000	99.50	0.0316590
30.1000	99.50	0.0316820
30.2000	99.50	0.0317243
30.3000	99.49	0.0317728
30.4000	99.49	0.0318133
30.5000	99.49	0.0318440
30.6000	99.49	0.0318629
30.7000	99.49	0.0318803
30.8000	99.49	0.0318986
30.9000	99.48	0.0319163
31.0000	99.48	0.0319333
31.1000	99.48	0.0319713
31.2000	99.48	0.0319986
31.3000	99.48	0.0320229
31.4000	99.48	0.0320432
31.5000	99.47	0.0320623
31.6000	99.47	0.0320814
31.7000	99.47	0.0321013
31.8000	99.47	0.0321185
31.9000	99.47	0.0321363
32.0000	99.47	0.0321542
32.1000	99.46	0.0321663
32.2000	99.46	0.0321822
32.3000	99.46	0.0321994
