Filename	8OCBSA250
Instrument name	DSC2A-00101 (192.168.10.4)
Operator	Yuma
rundate	5/28/2021
Sample name	8OCBSA250
proceduresegments	Data Off ; Equilibrate 150.00 °C; Isothermal 10.0 min; Equilibrate 100.00 °C; Isothermal 5.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Ramp 5.00 °C/min to 150.00 °C; Data Off ; Isothermal 10.0 min; Modulate Temperature 1.00 °C for 60.0 s; Equilibrate 100.00 °C; Isothermal 10.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Ramp 3.00 °C/min to 100.00 °C; Jump 30.00 °C
[step]
Ramp 1.00 °C/min to 0.00 °C
Time	Temperature	Heat Flow (Normalized)
s	°C	W/g
0.00000	99.84	4.25361e-3
0.100000	99.84	4.25559e-3
0.200000	99.84	4.25919e-3
0.300000	99.84	4.26200e-3
0.400000	99.84	4.26480e-3
0.500000	99.84	4.26494e-3
0.600000	99.84	4.26389e-3
0.700000	99.84	4.26048e-3
0.800000	99.84	4.25757e-3
0.900000	99.84	4.25415e-3
1.00000	99.84	4.25086e-3
1.10000	99.84	4.25242e-3
1.20000	99.84	4.25581e-3
1.30000	99.84	4.26056e-3
1.40000	99.84	4.26600e-3
1.50000	99.84	4.27450e-3
1.60000	99.84	4.28896e-3
1.70000	99.84	4.29595e-3
1.80000	99.84	4.29829e-3
1.90000	99.84	4.30100e-3
2.00000	99.84	4.30486e-3
2.10000	99.84	4.30989e-3
2.20000	99.84	4.31706e-3
2.30000	99.84	4.32247e-3
2.40000	99.84	4.32654e-3
2.50000	99.84	4.32910e-3
2.60000	99.84	4.32925e-3
2.70000	99.84	4.32959e-3
2.80000	99.84	4.32923e-3
2.90000	99.83	4.32858e-3
3.00000	99.84	4.32836e-3
3.10000	99.83	4.33144e-3
3.20000	99.83	4.34155e-3
3.30000	99.83	4.36445e-3
3.40000	99.83	4.37943e-3
3.50000	99.83	4.38669e-3
3.60000	99.83	4.39455e-3
3.70000	99.83	4.39908e-3
3.80000	99.83	4.40140e-3
3.90000	99.83	4.40043e-3
4.00000	99.83	4.40101e-3
4.10000	99.83	4.40130e-3
4.20000	99.83	4.40123e-3
4.30000	99.83	4.40220e-3
4.40000	99.83	4.40315e-3
4.50000	99.83	4.40281e-3
4.60000	99.83	4.39979e-3
4.70000	99.83	4.39670e-3
4.80000	99.83	4.39294e-3
4.90000	99.83	4.38802e-3
5.00000	99.83	4.37418e-3
5.10000	99.83	4.35455e-3
5.20000	99.83	4.31934e-3
5.30000	99.83	4.29546e-3
5.40000	99.83	4.28105e-3
5.50000	99.83	4.27142e-3
5.60000	99.83	4.26530e-3
5.70000	99.82	4.25744e-3
5.80000	99.82	4.24691e-3
5.90000	99.82	4.23093e-3
6.00000	99.82	4.20317e-3
6.10000	99.82	4.14649e-3
6.20000	99.82	4.01145e-3
6.30000	99.82	3.74632e-3
6.40000	99.82	3.45720e-3
6.50000	99.82	3.17136e-3
6.60000	99.82	2.94738e-3
6.70000	99.82	2.76709e-3
6.80000	99.82	2.68280e-3
6.90000	99.82	2.64160e-3
7.00000	99.82	2.60744e-3
7.10000	99.82	2.57010e-3
7.20000	99.81	2.52163e-3
7.30000	99.81	2.46438e-3
7.40000	99.81	2.38981e-3
7.50000	99.81	2.27710e-3
7.60000	99.81	2.14428e-3
7.70000	99.81	2.00887e-3
7.80000	99.81	1.86030e-3
7.90000	99.81	1.73119e-3
8.00000	99.81	1.59659e-3
8.10000	99.81	1.51337e-3
8.20000	99.80	1.45359e-3
8.30000	99.80	1.41734e-3
8.40000	99.80	1.40615e-3
8.50000	99.80	1.39789e-3
8.60000	99.80	1.39812e-3
8.70000	99.80	1.39837e-3
8.80000	99.80	1.40105e-3
