Filename	8OCBSA183
Instrument name	DSC2A-00101 (192.168.10.4)
Operator	Yuma
rundate	5/30/2021
Sample name	8OCBSA183
proceduresegments	Data Off ; Equilibrate 150.00 °C; Isothermal 10.0 min; Equilibrate 100.00 °C; Isothermal 5.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Ramp 5.00 °C/min to 150.00 °C; Data Off ; Isothermal 10.0 min; Modulate Temperature 1.00 °C for 60.0 s; Equilibrate 100.00 °C; Isothermal 10.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Ramp 3.00 °C/min to 100.00 °C; Jump 30.00 °C
[step]
Ramp 1.00 °C/min to 0.00 °C
Time	Temperature	Heat Flow (Normalized)
s	°C	W/g
0.00000	99.84	9.87072e-4
0.100000	99.84	9.89865e-4
0.200000	99.84	9.95634e-4
0.300000	99.84	1.00402e-3
0.400000	99.84	1.01125e-3
0.500000	99.84	1.01475e-3
0.600000	99.84	1.01264e-3
0.700000	99.84	1.00753e-3
0.800000	99.84	1.00202e-3
0.900000	99.84	9.97469e-4
1.00000	99.84	9.92082e-4
1.10000	99.84	9.86861e-4
1.20000	99.84	9.83070e-4
1.30000	99.84	9.82363e-4
1.40000	99.84	9.84104e-4
1.50000	99.84	9.86271e-4
1.60000	99.84	9.84229e-4
1.70000	99.84	9.77294e-4
1.80000	99.84	9.72120e-4
1.90000	99.84	9.70317e-4
2.00000	99.84	9.71429e-4
2.10000	99.84	9.73379e-4
2.20000	99.84	9.77559e-4
2.30000	99.84	9.82446e-4
2.40000	99.84	9.94210e-4
2.50000	99.84	1.00291e-3
2.60000	99.84	1.01664e-3
2.70000	99.84	1.03002e-3
2.80000	99.84	1.03865e-3
2.90000	99.84	1.04962e-3
3.00000	99.84	1.06308e-3
3.10000	99.84	1.07151e-3
3.20000	99.84	1.07865e-3
3.30000	99.84	1.08739e-3
3.40000	99.84	1.09607e-3
3.50000	99.83	1.10474e-3
3.60000	99.83	1.11079e-3
3.70000	99.83	1.11430e-3
3.80000	99.83	1.12049e-3
3.90000	99.83	1.12672e-3
4.00000	99.83	1.13389e-3
4.10000	99.83	1.14219e-3
4.20000	99.83	1.15019e-3
4.30000	99.83	1.15818e-3
4.40000	99.83	1.16425e-3
4.50000	99.83	1.17004e-3
4.60000	99.83	1.17388e-3
4.70000	99.83	1.17370e-3
4.80000	99.83	1.17035e-3
4.90000	99.83	1.16161e-3
5.00000	99.83	1.14250e-3
5.10000	99.83	1.11391e-3
5.20000	99.83	1.09792e-3
5.30000	99.83	1.09156e-3
5.40000	99.83	1.08586e-3
5.50000	99.83	1.08037e-3
5.60000	99.83	1.07739e-3
5.70000	99.83	1.07215e-3
5.80000	99.82	1.06219e-3
5.90000	99.82	1.04700e-3
6.00000	99.82	1.00698e-3
6.10000	99.82	9.48401e-4
6.20000	99.82	8.95239e-4
6.30000	99.82	8.62605e-4
6.40000	99.82	8.29598e-4
6.50000	99.82	7.73387e-4
6.60000	99.82	6.86317e-4
6.70000	99.82	6.29005e-4
6.80000	99.82	5.40706e-4
6.90000	99.82	4.41950e-4
7.00000	99.82	3.05391e-4
7.10000	99.81	1.91776e-4
7.20000	99.81	5.24648e-5
7.30000	99.81	-2.82274e-5
7.40000	99.81	-7.19683e-5
7.50000	99.81	-9.91170e-5
7.60000	99.81	-1.32091e-4
7.70000	99.81	-1.81971e-4
7.80000	99.81	-1.98473e-4
7.90000	99.81	-2.10731e-4
8.00000	99.81	-2.22780e-4
8.10000	99.81	-2.37288e-4
8.20000	99.80	-2.48751e-4
8.30000	99.80	-2.63363e-4
8.40000	99.80	-2.86145e-4
8.50000	99.80	-3.10375e-4
8.60000	99.80	-3.23307e-4
8.70000	99.80	-3.42963e-4
8.80000	99.80	-3.65856e-4
8.90000	99.80	-3.81537e-4
9.00000	99.80	-3.93658e-4
9.10000	99.79	-4.06464e-4
9.20000	99.79	-4.19039e-4
9.30000	99.79	-4.35142e-4
9.40000	99.79	-4.45745e-4
9.50000	99.79	-4.56462e-4
9.60000	99.79	-4.66781e-4
9.70000	99.79	-4.74963e-4
9.80000	99.79	-4.80787e-4
9.90000	99.79	-4.87469e-4
10.0000	99.79	-4.93451e-4
10.1000	99.78	-4.95396e-4
10.2000	99.78	-4.96115e-4
10.3000	99.78	-4.97467e-4
10.4000	99.78	-4.98012e-4
10.5000	99.78	-4.96475e-4
10.6000	99.78	-4.91989e-4
10.7000	99.78	-4.85473e-4
10.8000	99.78	-4.73606e-4
10.9000	99.77	-4.54590e-4
11.0000	99.77	-4.30438e-4
11.1000	99.77	-3.94851e-4
11.2000	99.77	-3.14116e-4
11.3000	99.77	-2.27307e-4
11.4000	99.77	-1.06059e-4
11.5000	99.77	2.88025e-5
11.6000	99.77	2.04792e-4
11.7000	99.77	4.37275e-4
11.8000	99.76	6.87245e-4
11.9000	99.76	9.17989e-4
12.0000	99.76	1.07044e-3
12.1000	99.76	1.20571e-3
12.2000	99.76	1.33742e-3
12.3000	99.76	1.48364e-3
12.4000	99.76	1.64354e-3
12.5000	99.75	1.83707e-3
12.6000	99.75	2.05076e-3
12.7000	99.75	2.29084e-3
12.8000	99.75	2.66992e-3
12.9000	99.75	3.11139e-3
13.0000	99.75	3.54233e-3
13.1000	99.75	3.99143e-3
13.2000	99.75	4.37268e-3
13.3000	99.74	4.70115e-3
13.4000	99.74	5.06760e-3
13.5000	99.74	5.36348e-3
13.6000	99.74	5.65332e-3
13.7000	99.74	5.93047e-3
13.8000	99.74	6.13821e-3
13.9000	99.74	6.33545e-3
14.0000	99.74	6.56275e-3
14.1000	99.73	6.71694e-3
14.2000	99.73	6.92103e-3
14.3000	99.73	7.12991e-3
14.4000	99.73	7.32328e-3
14.5000	99.73	7.55693e-3
14.6000	99.73	7.79494e-3
14.7000	99.73	8.03943e-3
14.8000	99.72	8.36220e-3
14.9000	99.72	8.69898e-3
15.0000	99.72	8.94294e-3
15.1000	99.72	9.20673e-3
15.2000	99.72	9.42657e-3
15.3000	99.72	9.61423e-3
15.4000	99.71	9.79321e-3
15.5000	99.71	9.91579e-3
15.6000	99.71	0.0100883
15.7000	99.71	0.0103080
15.8000	99.71	0.0105240
15.9000	99.71	0.0107810
16.0000	99.71	0.0110268
16.1000	99.71	0.0112622
16.2000	99.70	0.0114887
16.3000	99.70	0.0116821
16.4000	99.70	0.0118287
16.5000	99.70	0.0120077
16.6000	99.70	0.0121574
16.7000	99.70	0.0122529
16.8000	99.70	0.0124377
16.9000	99.69	0.0126062
17.0000	99.69	0.0128302
17.1000	99.69	0.0130692
17.2000	99.69	0.0133310
17.3000	99.69	0.0135324
17.4000	99.69	0.0137225
17.5000	99.68	0.0139868
17.6000	99.68	0.0142653
17.7000	99.68	0.0145848
17.8000	99.68	0.0148124
17.9000	99.68	0.0150338
18.0000	99.68	0.0151967
18.1000	99.68	0.0153546
18.2000	99.67	0.0154885
18.3000	99.67	0.0156648
18.4000	99.67	0.0157750
18.5000	99.67	0.0158958
18.6000	99.67	0.0160317
18.7000	99.67	0.0161320
18.8000	99.67	0.0163064
18.9000	99.66	0.0165280
19.0000	99.66	0.0167416
19.1000	99.66	0.0169486
19.2000	99.66	0.0171162
19.3000	99.66	0.0172713
19.4000	99.66	0.0174779
19.5000	99.65	0.0176580
19.6000	99.65	0.0178301
19.7000	99.65	0.0180202
19.8000	99.65	0.0181474
19.9000	99.65	0.0182929
20.0000	99.65	0.0184212
20.1000	99.65	0.0185525
20.2000	99.64	0.0186744
