Filename	8OCBSA094
Instrument name	DSC2A-00101 (192.168.10.4)
Operator	Yuma
rundate	5/28/2021
Sample name	8OCBSA094
proceduresegments	Data Off ; Equilibrate 150.00 °C; Isothermal 10.0 min; Equilibrate 100.00 °C; Isothermal 5.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Ramp 5.00 °C/min to 150.00 °C; Data Off ; Isothermal 10.0 min; Modulate Temperature 1.00 °C for 60.0 s; Equilibrate 100.00 °C; Isothermal 10.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Ramp 3.00 °C/min to 100.00 °C; Jump 30.00 °C
[step]
Ramp 1.00 °C/min to 0.00 °C
Time	Temperature	Heat Flow (Normalized)
s	°C	W/g
0.00000	99.84	1.26150e-3
0.100000	99.84	1.23417e-3
0.200000	99.84	1.22753e-3
0.300000	99.84	1.22323e-3
0.400000	99.84	1.22479e-3
0.500000	99.84	1.22629e-3
0.600000	99.84	1.22935e-3
0.700000	99.84	1.23374e-3
0.800000	99.84	1.23850e-3
0.900000	99.84	1.24008e-3
1.00000	99.84	1.24132e-3
1.10000	99.84	1.24132e-3
1.20000	99.84	1.23964e-3
1.30000	99.84	1.23636e-3
1.40000	99.84	1.23301e-3
1.50000	99.84	1.23240e-3
1.60000	99.84	1.23265e-3
1.70000	99.84	1.23383e-3
1.80000	99.84	1.23460e-3
1.90000	99.84	1.23447e-3
2.00000	99.84	1.23261e-3
2.10000	99.84	1.23350e-3
2.20000	99.84	1.23584e-3
2.30000	99.84	1.23788e-3
2.40000	99.84	1.23898e-3
2.50000	99.84	1.24093e-3
2.60000	99.84	1.24296e-3
2.70000	99.84	1.24536e-3
2.80000	99.84	1.24732e-3
2.90000	99.84	1.25119e-3
3.00000	99.84	1.25692e-3
3.10000	99.84	1.26981e-3
3.20000	99.84	1.28827e-3
3.30000	99.84	1.31884e-3
3.40000	99.83	1.33519e-3
3.50000	99.83	1.35859e-3
3.60000	99.83	1.38607e-3
3.70000	99.83	1.39471e-3
3.80000	99.83	1.40092e-3
3.90000	99.83	1.40302e-3
4.00000	99.83	1.40462e-3
4.10000	99.83	1.40445e-3
4.20000	99.83	1.40560e-3
4.30000	99.83	1.40718e-3
4.40000	99.83	1.41095e-3
4.50000	99.83	1.41527e-3
4.60000	99.83	1.42146e-3
4.70000	99.83	1.42779e-3
4.80000	99.83	1.43321e-3
4.90000	99.83	1.43676e-3
5.00000	99.83	1.43741e-3
5.10000	99.83	1.43831e-3
5.20000	99.83	1.43607e-3
5.30000	99.83	1.42759e-3
5.40000	99.83	1.41346e-3
5.50000	99.83	1.39932e-3
5.60000	99.83	1.38872e-3
5.70000	99.82	1.37816e-3
5.80000	99.82	1.36165e-3
5.90000	99.82	1.33556e-3
6.00000	99.82	1.26637e-3
6.10000	99.82	1.17129e-3
6.20000	99.82	1.07982e-3
6.30000	99.82	9.02071e-4
6.40000	99.82	7.36687e-4
6.50000	99.82	6.15517e-4
6.60000	99.82	4.89998e-4
6.70000	99.82	3.58271e-4
6.80000	99.82	2.58355e-4
6.90000	99.82	1.65800e-4
7.00000	99.82	9.86704e-5
7.10000	99.82	6.68142e-5
7.20000	99.81	5.44536e-5
7.30000	99.81	3.99727e-5
7.40000	99.81	4.36053e-6
7.50000	99.81	-4.63623e-5
7.60000	99.81	-1.01812e-4
7.70000	99.81	-1.79326e-4
7.80000	99.81	-2.93696e-4
7.90000	99.81	-3.91239e-4
8.00000	99.81	-5.05319e-4
8.10000	99.81	-6.00948e-4
8.20000	99.80	-6.46174e-4
8.30000	99.80	-6.81252e-4
8.40000	99.80	-6.94273e-4
8.50000	99.80	-7.05471e-4
8.60000	99.80	-7.22069e-4
8.70000	99.80	-7.40996e-4
8.80000	99.80	-7.57296e-4
8.90000	99.80	-7.87843e-4
9.00000	99.80	-8.14315e-4
9.10000	99.80	-8.30802e-4
9.20000	99.79	-8.39630e-4
9.30000	99.79	-8.47085e-4
9.40000	99.79	-8.51340e-4
9.50000	99.79	-8.51955e-4
9.60000	99.79	-8.50859e-4
9.70000	99.79	-8.48996e-4
9.80000	99.79	-8.47861e-4
9.90000	99.79	-8.45696e-4
10.0000	99.79	-8.44808e-4
10.1000	99.79	-8.43061e-4
10.2000	99.78	-8.41626e-4
10.3000	99.78	-8.38321e-4
10.4000	99.78	-8.28571e-4
10.5000	99.78	-8.02610e-4
10.6000	99.78	-7.55827e-4
10.7000	99.78	-6.92865e-4
10.8000	99.78	-6.10658e-4
10.9000	99.77	-4.88257e-4
11.0000	99.77	-3.67128e-4
11.1000	99.77	-2.86254e-4
11.2000	99.77	-1.70252e-4
11.3000	99.77	-5.09318e-5
11.4000	99.77	9.21915e-5
11.5000	99.77	2.85748e-4
11.6000	99.77	4.83355e-4
11.7000	99.77	6.89452e-4
11.8000	99.76	9.15428e-4
11.9000	99.76	1.11234e-3
12.0000	99.76	1.31717e-3
12.1000	99.76	1.51500e-3
12.2000	99.76	1.69412e-3
12.3000	99.76	1.93356e-3
12.4000	99.76	2.19022e-3
12.5000	99.76	2.49493e-3
12.6000	99.75	2.87145e-3
12.7000	99.75	3.29317e-3
12.8000	99.75	3.73446e-3
12.9000	99.75	4.17468e-3
13.0000	99.75	4.54139e-3
13.1000	99.75	4.83606e-3
13.2000	99.75	5.03024e-3
13.3000	99.74	5.17569e-3
13.4000	99.74	5.35275e-3
13.5000	99.74	5.55496e-3
13.6000	99.74	5.76945e-3
13.7000	99.74	5.99758e-3
13.8000	99.74	6.25321e-3
13.9000	99.74	6.51936e-3
14.0000	99.74	6.88423e-3
14.1000	99.73	7.25755e-3
14.2000	99.73	7.55608e-3
14.3000	99.73	7.82234e-3
14.4000	99.73	7.97046e-3
14.5000	99.73	8.13678e-3
14.6000	99.73	8.29739e-3
14.7000	99.73	8.46624e-3
14.8000	99.73	8.66917e-3
14.9000	99.72	8.91762e-3
15.0000	99.72	9.16782e-3
15.1000	99.72	9.44148e-3
15.2000	99.72	9.67337e-3
15.3000	99.72	9.88598e-3
15.4000	99.72	0.0100979
15.5000	99.72	0.0103191
15.6000	99.71	0.0105874
15.7000	99.71	0.0108387
15.8000	99.71	0.0110497
15.9000	99.71	0.0113267
16.0000	99.71	0.0116148
16.1000	99.71	0.0119981
16.2000	99.70	0.0124536
16.3000	99.70	0.0127730
16.4000	99.70	0.0129288
16.5000	99.70	0.0130867
16.6000	99.70	0.0131411
16.7000	99.70	0.0132107
16.8000	99.70	0.0132487
16.9000	99.70	0.0132617
17.0000	99.69	0.0132792
17.1000	99.69	0.0133302
17.2000	99.69	0.0134502
17.3000	99.69	0.0136256
17.4000	99.69	0.0139007
17.5000	99.69	0.0142515
17.6000	99.69	0.0146759
17.7000	99.68	0.0150209
17.8000	99.68	0.0154122
17.9000	99.68	0.0156657
18.0000	99.68	0.0159036
18.1000	99.68	0.0160847
18.2000	99.68	0.0162228
18.3000	99.67	0.0163080
18.4000	99.67	0.0163783
18.5000	99.67	0.0164236
18.6000	99.67	0.0164687
18.7000	99.67	0.0165368
18.8000	99.67	0.0165867
18.9000	99.67	0.0167287
19.0000	99.66	0.0168546
19.1000	99.66	0.0170037
19.2000	99.66	0.0172033
19.3000	99.66	0.0174351
19.4000	99.66	0.0176427
19.5000	99.66	0.0178268
19.6000	99.66	0.0179752
19.7000	99.65	0.0180908
19.8000	99.65	0.0182181
19.9000	99.65	0.0182974
20.0000	99.65	0.0183956
20.1000	99.65	0.0185030
20.2000	99.65	0.0186455
20.3000	99.64	0.0188109
20.4000	99.64	0.0189869
20.5000	99.64	0.0191486
20.6000	99.64	0.0193243
20.7000	99.64	0.0194789
20.8000	99.64	0.0196314
20.9000	99.64	0.0198174
21.0000	99.63	0.0199330
21.1000	99.63	0.0200220
21.2000	99.63	0.0201289
21.3000	99.63	0.0202008
21.4000	99.63	0.0202779
21.5000	99.63	0.0203584
21.6000	99.63	0.0204635
21.7000	99.62	0.0205850
21.8000	99.62	0.0207076
21.9000	99.62	0.0208266
22.0000	99.62	0.0209024
22.1000	99.62	0.0209930
22.2000	99.62	0.0210708
22.3000	99.61	0.0211487
22.4000	99.61	0.0212091
22.5000	99.61	0.0212625
22.6000	99.61	0.0213326
22.7000	99.61	0.0214643
22.8000	99.61	0.0216116
22.9000	99.60	0.0217668
23.0000	99.60	0.0219121
23.1000	99.60	0.0220303
23.2000	99.60	0.0221656
23.3000	99.60	0.0222953
23.4000	99.60	0.0223944
23.5000	99.60	0.0224715
23.6000	99.59	0.0225126
23.7000	99.59	0.0225574
23.8000	99.59	0.0226244
23.9000	99.59	0.0227534
24.0000	99.59	0.0228829
24.1000	99.59	0.0230149
24.2000	99.58	0.0231257
24.3000	99.58	0.0232239
24.4000	99.58	0.0233371
24.5000	99.58	0.0234811
24.6000	99.58	0.0236149
24.7000	99.58	0.0237227
24.8000	99.57	0.0238053
24.9000	99.57	0.0238834
25.0000	99.57	0.0239787
25.1000	99.57	0.0240817
25.2000	99.57	0.0241931
25.3000	99.57	0.0243092
25.4000	99.57	0.0243944
25.5000	99.56	0.0244488
25.6000	99.56	0.0244877
25.7000	99.56	0.0245293
25.8000	99.56	0.0245593
25.9000	99.56	0.0245774
26.0000	99.56	0.0245967
26.1000	99.55	0.0246226
26.2000	99.55	0.0246627
26.3000	99.55	0.0247289
26.4000	99.55	0.0248140
26.5000	99.55	0.0249236
26.6000	99.55	0.0250333
26.7000	99.54	0.0251680
26.8000	99.54	0.0252902
26.9000	99.54	0.0253947
27.0000	99.54	0.0254986
27.1000	99.54	0.0255730
27.2000	99.54	0.0256256
27.3000	99.53	0.0256543
27.4000	99.53	0.0256833
27.5000	99.53	0.0257067
27.6000	99.53	0.0257328
27.7000	99.53	0.0257547
27.8000	99.53	0.0257836
27.9000	99.53	0.0258141
28.0000	99.52	0.0258544
28.1000	99.52	0.0258895
28.2000	99.52	0.0259292
28.3000	99.52	0.0259673
28.4000	99.52	0.0259944
28.5000	99.52	0.0260204
28.6000	99.51	0.0260410
28.7000	99.51	0.0260858
28.8000	99.51	0.0261189
28.9000	99.51	0.0261839
29.0000	99.51	0.0262800
29.1000	99.51	0.0263611
29.2000	99.50	0.0264097
29.3000	99.50	0.0264687
29.4000	99.50	0.0265122
29.5000	99.50	0.0265294
29.6000	99.50	0.0265433
29.7000	99.50	0.0265530
29.8000	99.49	0.0265665
29.9000	99.49	0.0265822
30.0000	99.49	0.0266095
30.1000	99.49	0.0266568
30.2000	99.49	0.0266905
30.3000	99.49	0.0267156
30.4000	99.48	0.0267383
30.5000	99.48	0.0267605
30.6000	99.48	0.0267807
30.7000	99.48	0.0268013
30.8000	99.48	0.0268117
30.9000	99.48	0.0268259
31.0000	99.47	0.0268407
31.1000	99.47	0.0268610
