Filename	8OCBSA133
Instrument name	DSC2A-00101 (192.168.10.4)
Operator	Yuma
rundate	5/28/2021
Sample name	8OCBSA133
proceduresegments	Data Off ; Equilibrate 150.00 °C; Isothermal 10.0 min; Equilibrate 100.00 °C; Isothermal 5.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Ramp 5.00 °C/min to 150.00 °C; Data Off ; Isothermal 10.0 min; Modulate Temperature 1.00 °C for 60.0 s; Equilibrate 100.00 °C; Isothermal 10.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Ramp 3.00 °C/min to 100.00 °C; Jump 30.00 °C
[step]
Ramp 1.00 °C/min to 0.00 °C
Time	Temperature	Heat Flow (Normalized)
s	°C	W/g
0.00000	99.84	6.47741e-3
0.100000	99.84	6.47245e-3
0.200000	99.84	6.46822e-3
0.300000	99.84	6.46730e-3
0.400000	99.84	6.46426e-3
0.500000	99.84	6.46082e-3
0.600000	99.84	6.45799e-3
0.700000	99.84	6.45897e-3
0.800000	99.84	6.46110e-3
0.900000	99.84	6.46417e-3
1.00000	99.84	6.46761e-3
1.10000	99.84	6.47000e-3
1.20000	99.83	6.46717e-3
1.30000	99.84	6.46546e-3
1.40000	99.83	6.46388e-3
1.50000	99.84	6.46264e-3
1.60000	99.84	6.45875e-3
1.70000	99.84	6.45368e-3
1.80000	99.83	6.45094e-3
1.90000	99.84	6.45067e-3
2.00000	99.84	6.45804e-3
2.10000	99.83	6.47967e-3
2.20000	99.84	6.49344e-3
2.30000	99.84	6.50860e-3
2.40000	99.84	6.51871e-3
2.50000	99.83	6.53241e-3
2.60000	99.83	6.55080e-3
2.70000	99.83	6.56089e-3
2.80000	99.83	6.56970e-3
2.90000	99.83	6.57620e-3
3.00000	99.83	6.58000e-3
3.10000	99.83	6.58434e-3
3.20000	99.83	6.59021e-3
3.30000	99.83	6.59548e-3
3.40000	99.83	6.60280e-3
3.50000	99.83	6.60958e-3
3.60000	99.83	6.61637e-3
3.70000	99.83	6.62584e-3
3.80000	99.83	6.63382e-3
3.90000	99.83	6.64331e-3
4.00000	99.83	6.65218e-3
4.10000	99.83	6.65748e-3
4.20000	99.83	6.66018e-3
4.30000	99.83	6.65951e-3
4.40000	99.83	6.65515e-3
4.50000	99.83	6.64599e-3
4.60000	99.83	6.62901e-3
4.70000	99.83	6.60968e-3
4.80000	99.83	6.59426e-3
4.90000	99.83	6.57476e-3
5.00000	99.83	6.56256e-3
5.10000	99.83	6.55778e-3
5.20000	99.83	6.55180e-3
5.30000	99.83	6.54673e-3
5.40000	99.82	6.54118e-3
5.50000	99.83	6.53353e-3
5.60000	99.82	6.50512e-3
5.70000	99.82	6.45340e-3
5.80000	99.82	6.37837e-3
5.90000	99.82	6.29318e-3
6.00000	99.82	6.22033e-3
6.10000	99.82	6.17991e-3
6.20000	99.82	6.15950e-3
6.30000	99.82	6.13198e-3
6.40000	99.82	6.10916e-3
6.50000	99.82	6.07051e-3
6.60000	99.82	6.00128e-3
6.70000	99.82	5.93267e-3
6.80000	99.82	5.83304e-3
6.90000	99.81	5.68796e-3
7.00000	99.82	5.52133e-3
7.10000	99.81	5.36584e-3
7.20000	99.81	5.28466e-3
7.30000	99.81	5.20737e-3
7.40000	99.81	5.12893e-3
7.50000	99.81	5.06741e-3
7.60000	99.81	4.95602e-3
7.70000	99.81	4.83734e-3
7.80000	99.81	4.73250e-3
7.90000	99.81	4.54681e-3
8.00000	99.80	4.36756e-3
8.10000	99.80	4.17285e-3
8.20000	99.80	4.03741e-3
8.30000	99.80	3.96434e-3
8.40000	99.80	3.92785e-3
8.50000	99.80	3.91185e-3
8.60000	99.80	3.87022e-3
8.70000	99.80	3.85584e-3
8.80000	99.80	3.84909e-3
8.90000	99.80	3.84244e-3
9.00000	99.79	3.83012e-3
9.10000	99.79	3.81309e-3
9.20000	99.79	3.78997e-3
9.30000	99.79	3.75577e-3
9.40000	99.79	3.73421e-3
9.50000	99.79	3.71779e-3
9.60000	99.79	3.70420e-3
9.70000	99.79	3.69593e-3
9.80000	99.79	3.69044e-3
9.90000	99.78	3.68915e-3
10.0000	99.78	3.68987e-3
10.1000	99.78	3.69144e-3
10.2000	99.78	3.69440e-3
10.3000	99.78	3.69681e-3
10.4000	99.78	3.69908e-3
10.5000	99.78	3.70065e-3
10.6000	99.78	3.70290e-3
10.7000	99.77	3.70633e-3
10.8000	99.77	3.71284e-3
10.9000	99.77	3.71630e-3
11.0000	99.77	3.72676e-3
11.1000	99.77	3.75614e-3
11.2000	99.77	3.80478e-3
11.3000	99.77	3.88811e-3
11.4000	99.77	3.98052e-3
11.5000	99.77	4.09299e-3
11.6000	99.76	4.20254e-3
11.7000	99.76	4.37121e-3
11.8000	99.76	4.53964e-3
11.9000	99.76	4.75725e-3
12.0000	99.76	4.92775e-3
12.1000	99.76	5.11853e-3
12.2000	99.76	5.30685e-3
12.3000	99.75	5.54366e-3
12.4000	99.75	5.72359e-3
12.5000	99.75	5.94939e-3
12.6000	99.75	6.12816e-3
12.7000	99.75	6.31277e-3
12.8000	99.75	6.54926e-3
12.9000	99.75	6.75536e-3
13.0000	99.75	7.00040e-3
13.1000	99.74	7.33684e-3
13.2000	99.74	7.71048e-3
13.3000	99.74	8.04585e-3
13.4000	99.74	8.32536e-3
13.5000	99.74	8.54389e-3
13.6000	99.74	8.78656e-3
13.7000	99.74	8.98563e-3
13.8000	99.73	9.18118e-3
13.9000	99.73	9.46056e-3
14.0000	99.73	9.79029e-3
14.1000	99.73	0.0101663
14.2000	99.73	0.0104878
14.3000	99.73	0.0108728
14.4000	99.73	0.0112357
14.5000	99.72	0.0116152
14.6000	99.72	0.0119197
14.7000	99.72	0.0122268
14.8000	99.72	0.0124676
14.9000	99.72	0.0127042
15.0000	99.72	0.0129812
15.1000	99.72	0.0133557
15.2000	99.71	0.0136997
15.3000	99.71	0.0140014
15.4000	99.71	0.0142210
15.5000	99.71	0.0144138
15.6000	99.71	0.0145752
15.7000	99.71	0.0147025
15.8000	99.71	0.0148058
15.9000	99.70	0.0148962
16.0000	99.70	0.0150014
16.1000	99.70	0.0151071
16.2000	99.70	0.0152542
16.3000	99.70	0.0153873
16.4000	99.70	0.0155220
16.5000	99.70	0.0156675
16.6000	99.69	0.0158662
16.7000	99.69	0.0160697
16.8000	99.69	0.0162974
16.9000	99.69	0.0165152
17.0000	99.69	0.0167431
17.1000	99.69	0.0170769
17.2000	99.69	0.0174031
17.3000	99.68	0.0177530
17.4000	99.68	0.0180789
17.5000	99.68	0.0183787
17.6000	99.68	0.0186050
17.7000	99.68	0.0188405
17.8000	99.68	0.0190061
17.9000	99.68	0.0191631
18.0000	99.67	0.0193350
18.1000	99.67	0.0195255
18.2000	99.67	0.0197214
