Filename	8OCBSA696
Instrument name	DSC2A-00101 (192.168.10.4)
Operator	Yuma
rundate	5/30/2021
Sample name	8OCBSA696
proceduresegments	Data Off ; Equilibrate 150.00 °C; Isothermal 10.0 min; Equilibrate 100.00 °C; Isothermal 5.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Ramp 5.00 °C/min to 150.00 °C; Data Off ; Isothermal 10.0 min; Modulate Temperature 1.00 °C for 60.0 s; Equilibrate 100.00 °C; Isothermal 10.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Ramp 3.00 °C/min to 100.00 °C; Jump 30.00 °C
[step]
Ramp 1.00 °C/min to 0.00 °C
Time	Temperature	Heat Flow (Normalized)
s	°C	W/g
0.00000	99.84	2.63962e-3
0.100000	99.84	2.64015e-3
0.200000	99.84	2.63975e-3
0.300000	99.84	2.64171e-3
0.400000	99.84	2.64712e-3
0.500000	99.84	2.65441e-3
0.600000	99.84	2.66544e-3
0.700000	99.84	2.67754e-3
0.800000	99.84	2.68688e-3
0.900000	99.84	2.69461e-3
1.00000	99.84	2.70141e-3
1.10000	99.84	2.70689e-3
1.20000	99.84	2.70876e-3
1.30000	99.84	2.70105e-3
1.40000	99.84	2.69529e-3
1.50000	99.84	2.69016e-3
1.60000	99.84	2.68628e-3
1.70000	99.84	2.68541e-3
1.80000	99.84	2.68436e-3
1.90000	99.84	2.68264e-3
2.00000	99.84	2.68063e-3
2.10000	99.84	2.68198e-3
2.20000	99.84	2.68380e-3
2.30000	99.84	2.68158e-3
2.40000	99.84	2.67800e-3
2.50000	99.84	2.67285e-3
2.60000	99.84	2.66667e-3
2.70000	99.84	2.66263e-3
2.80000	99.84	2.66449e-3
2.90000	99.84	2.66757e-3
3.00000	99.84	2.67632e-3
3.10000	99.84	2.69821e-3
3.20000	99.84	2.72567e-3
3.30000	99.84	2.75869e-3
3.40000	99.84	2.77329e-3
3.50000	99.84	2.78217e-3
3.60000	99.84	2.78852e-3
3.70000	99.84	2.79126e-3
3.80000	99.84	2.79312e-3
3.90000	99.84	2.79356e-3
4.00000	99.84	2.79220e-3
4.10000	99.84	2.79354e-3
4.20000	99.84	2.79385e-3
4.30000	99.83	2.79546e-3
4.40000	99.83	2.79702e-3
4.50000	99.83	2.79956e-3
4.60000	99.83	2.80149e-3
4.70000	99.83	2.80292e-3
4.80000	99.83	2.80603e-3
4.90000	99.83	2.80944e-3
5.00000	99.83	2.80966e-3
5.10000	99.83	2.80424e-3
5.20000	99.83	2.79602e-3
5.30000	99.83	2.76403e-3
5.40000	99.83	2.71698e-3
5.50000	99.83	2.65906e-3
5.60000	99.83	2.61350e-3
5.70000	99.83	2.54522e-3
5.80000	99.83	2.49309e-3
5.90000	99.83	2.47995e-3
6.00000	99.83	2.47254e-3
6.10000	99.83	2.46529e-3
6.20000	99.82	2.45537e-3
6.30000	99.82	2.44594e-3
6.40000	99.82	2.43606e-3
6.50000	99.82	2.42332e-3
6.60000	99.82	2.40470e-3
6.70000	99.82	2.39184e-3
6.80000	99.82	2.36114e-3
6.90000	99.82	2.32203e-3
7.00000	99.82	2.27531e-3
7.10000	99.82	2.19831e-3
7.20000	99.82	2.07882e-3
7.30000	99.82	1.89810e-3
7.40000	99.81	1.77158e-3
7.50000	99.81	1.68297e-3
7.60000	99.81	1.62016e-3
7.70000	99.81	1.58763e-3
7.80000	99.81	1.57237e-3
7.90000	99.81	1.55929e-3
8.00000	99.81	1.53689e-3
8.10000	99.81	1.52440e-3
8.20000	99.81	1.50182e-3
8.30000	99.81	1.47819e-3
8.40000	99.80	1.42280e-3
8.50000	99.80	1.36253e-3
8.60000	99.80	1.32369e-3
8.70000	99.80	1.29647e-3
8.80000	99.80	1.27971e-3
8.90000	99.80	1.26467e-3
9.00000	99.80	1.25119e-3
9.10000	99.80	1.24205e-3
9.20000	99.80	1.23219e-3
9.30000	99.80	1.22280e-3
9.40000	99.79	1.21336e-3
9.50000	99.79	1.20459e-3
9.60000	99.79	1.19766e-3
9.70000	99.79	1.19474e-3
9.80000	99.79	1.19491e-3
9.90000	99.79	1.19946e-3
10.0000	99.79	1.20544e-3
10.1000	99.79	1.21914e-3
10.2000	99.79	1.23801e-3
10.3000	99.78	1.24574e-3
10.4000	99.78	1.25037e-3
10.5000	99.78	1.25390e-3
10.6000	99.78	1.25679e-3
10.7000	99.78	1.26130e-3
10.8000	99.78	1.28540e-3
10.9000	99.78	1.34396e-3
11.0000	99.78	1.42157e-3
11.1000	99.77	1.53931e-3
11.2000	99.77	1.71896e-3
11.3000	99.77	1.88401e-3
11.4000	99.77	2.04943e-3
11.5000	99.77	2.27671e-3
11.6000	99.77	2.43432e-3
11.7000	99.77	2.58872e-3
11.8000	99.77	2.72510e-3
11.9000	99.76	2.89270e-3
12.0000	99.76	3.05453e-3
12.1000	99.76	3.24479e-3
12.2000	99.76	3.44917e-3
12.3000	99.76	3.59797e-3
12.4000	99.76	3.72157e-3
12.5000	99.76	3.87484e-3
12.6000	99.76	4.06505e-3
12.7000	99.75	4.31050e-3
12.8000	99.75	4.54856e-3
12.9000	99.75	4.74644e-3
13.0000	99.75	5.06946e-3
13.1000	99.75	5.45012e-3
13.2000	99.75	5.86751e-3
13.3000	99.75	6.28458e-3
13.4000	99.74	6.66281e-3
13.5000	99.74	6.96094e-3
13.6000	99.74	7.24302e-3
13.7000	99.74	7.59721e-3
13.8000	99.74	7.95775e-3
13.9000	99.74	8.26794e-3
14.0000	99.74	8.49250e-3
14.1000	99.74	8.75817e-3
14.2000	99.73	8.98047e-3
14.3000	99.73	9.20986e-3
14.4000	99.73	9.51504e-3
14.5000	99.73	9.83327e-3
14.6000	99.73	0.0101230
14.7000	99.73	0.0103538
14.8000	99.73	0.0106166
14.9000	99.72	0.0109408
15.0000	99.72	0.0112350
15.1000	99.72	0.0114680
15.2000	99.72	0.0116864
15.3000	99.72	0.0118625
15.4000	99.72	0.0119796
15.5000	99.72	0.0121041
15.6000	99.71	0.0122673
