Filename	Sq12OCB59T150
Instrument name	DSC2A-00101 (192.168.10.4)
Operator	Yuma
rundate	2/9/2021
Sample name	Sq12OCB59T150
proceduresegments	Jump 150.00 °C; Isothermal 10.0 min; Jump 0.00 °C; Isothermal 5.0 min; Mark End of Cycle ; Ramp 5.00 °C/min to 150.00 °C; Mark End of Cycle ; Ramp 5.00 °C/min to 0.00 °C; Mark End of Cycle ; Ramp 5.00 °C/min to 150.00 °C; Mark End of Cycle ; Ramp 1.00 °C/min to 0.00 °C; Mark End of Cycle ; Ramp 5.00 °C/min to 150.00 °C; Mark End of Cycle ; Ramp 10.00 °C/min to 0.00 °C; Mark End of Cycle ; Ramp 10.00 °C/min to 150.00 °C; Mark End of Cycle ; Jump 0.00 °C; Mark End of Cycle 
[step]
Ramp 1.00 °C/min to 0.00 °C
Time	Temperature	Heat Flow (Normalized)
s	°C	W/g
6318.60	149.56	-0.0440690
6318.70	149.56	-0.0430705
6318.80	149.56	-0.0418738
6318.90	149.56	-0.0408187
6319.00	149.56	-0.0399710
6319.10	149.56	-0.0390119
6319.20	149.56	-0.0382565
6319.30	149.56	-0.0368347
6319.40	149.55	-0.0359467
6319.50	149.55	-0.0351465
6319.60	149.55	-0.0340819
6319.70	149.55	-0.0333175
6319.80	149.55	-0.0321881
6319.90	149.55	-0.0310193
6320.00	149.55	-0.0296702
6320.10	149.55	-0.0288680
6320.20	149.55	-0.0279365
6320.30	149.54	-0.0270605
6320.40	149.54	-0.0259488
6320.50	149.54	-0.0254035
6320.60	149.54	-0.0248101
6320.70	149.54	-0.0239945
6320.80	149.54	-0.0233711
6320.90	149.54	-0.0224920
6321.00	149.54	-0.0213734
6321.10	149.54	-0.0204736
6321.20	149.53	-0.0195169
6321.30	149.53	-0.0182457
6321.40	149.53	-0.0174727
6321.50	149.53	-0.0163866
6321.60	149.53	-0.0157550
6321.70	149.53	-0.0148781
6321.80	149.53	-0.0149520
6321.90	149.53	-0.0144083
6322.00	149.52	-0.0139544
6322.10	149.52	-0.0134923
6322.20	149.52	-0.0128187
6322.30	149.52	-0.0116191
6322.40	149.52	-0.0108857
6322.50	149.52	-0.0103773
6322.60	149.52	-9.45429e-3
6322.70	149.52	-8.56440e-3
6322.80	149.51	-7.52016e-3
6322.90	149.51	-6.94213e-3
6323.00	149.51	-6.42309e-3
6323.10	149.51	-5.94402e-3
6323.20	149.51	-5.45030e-3
6323.30	149.51	-4.78805e-3
6323.40	149.51	-4.19046e-3
6323.50	149.50	-3.75386e-3
6323.60	149.50	-3.12253e-3
6323.70	149.50	-3.02465e-3
6323.80	149.50	-2.80492e-3
6323.90	149.50	-2.20060e-3
6324.00	149.50	-1.44823e-3
6324.10	149.50	-1.12084e-3
6324.20	149.50	-7.10901e-4
6324.30	149.49	-3.14768e-4
6324.40	149.49	1.76002e-4
6324.50	149.49	5.37143e-4
6324.60	149.49	9.87402e-4
6324.70	149.49	1.41124e-3
6324.80	149.49	2.31565e-3
6324.90	149.48	3.24924e-3
6325.00	149.48	4.05684e-3
6325.10	149.48	4.68212e-3
6325.20	149.48	5.09039e-3
6325.30	149.48	5.38402e-3
6325.40	149.48	5.93526e-3
6325.50	149.48	6.20638e-3
6325.60	149.47	6.70155e-3
6325.70	149.47	6.74267e-3
6325.80	149.47	6.71114e-3
6325.90	149.47	6.80718e-3
6326.00	149.47	7.06769e-3
6326.10	149.47	7.47451e-3
6326.20	149.47	7.80112e-3
6326.30	149.46	8.24769e-3
6326.40	149.46	8.55678e-3
6326.50	149.46	8.91663e-3
6326.60	149.46	9.35641e-3
6326.70	149.46	9.84919e-3
6326.80	149.46	0.0101374
6326.90	149.45	0.0104113
6327.00	149.45	0.0108205
6327.10	149.45	0.0111853
6327.20	149.45	0.0114926
6327.30	149.45	0.0118270
6327.40	149.45	0.0121671
6327.50	149.45	0.0125160
6327.60	149.44	0.0127882
6327.70	149.44	0.0131181
6327.80	149.44	0.0133884
6327.90	149.44	0.0135838
6328.00	149.44	0.0138252
6328.10	149.44	0.0142407
6328.20	149.44	0.0146039
6328.30	149.43	0.0148224
6328.40	149.43	0.0150066
6328.50	149.43	0.0151016
6328.60	149.43	0.0151589
6328.70	149.43	0.0152043
6328.80	149.43	0.0153523
6328.90	149.42	0.0155482
6329.00	149.42	0.0158247
6329.10	149.42	0.0160120
6329.20	149.42	0.0162285
6329.30	149.42	0.0164927
6329.40	149.42	0.0167918
6329.50	149.42	0.0170281
6329.60	149.41	0.0171509
6329.70	149.41	0.0172758
6329.80	149.41	0.0174659
6329.90	149.41	0.0176376
6330.00	149.41	0.0178438
6330.10	149.41	0.0180650
6330.20	149.40	0.0183203
6330.30	149.40	0.0186212
6330.40	149.40	0.0190000
6330.50	149.40	0.0193393
6330.60	149.40	0.0196168
6330.70	149.40	0.0197949
6330.80	149.39	0.0200316
6330.90	149.39	0.0201606
6331.00	149.39	0.0203091
6331.10	149.39	0.0204528
6331.20	149.39	0.0206533
6331.30	149.39	0.0207792
6331.40	149.38	0.0208858
6331.50	149.38	0.0210552
6331.60	149.38	0.0211480
6331.70	149.38	0.0212329
6331.80	149.38	0.0212991
6331.90	149.38	0.0213710
6332.00	149.38	0.0214466
6332.10	149.37	0.0215526
6332.20	149.37	0.0216554
6332.30	149.37	0.0218307
6332.40	149.37	0.0219958
6332.50	149.37	0.0221526
6332.60	149.37	0.0223275
6332.70	149.36	0.0224868
6332.80	149.36	0.0225800
6332.90	149.36	0.0226270
6333.00	149.36	0.0226957
6333.10	149.36	0.0227481
6333.20	149.36	0.0228261
6333.30	149.35	0.0229065
6333.40	149.35	0.0229951
6333.50	149.35	0.0230981
6333.60	149.35	0.0232154
6333.70	149.35	0.0233308
6333.80	149.35	0.0234587
6333.90	149.34	0.0235661
6334.00	149.34	0.0236397
6334.10	149.34	0.0237381
6334.20	149.34	0.0238449
6334.30	149.34	0.0239337
6334.40	149.34	0.0240215
6334.50	149.33	0.0241356
6334.60	149.33	0.0242161
6334.70	149.33	0.0243068
6334.80	149.33	0.0243962
6334.90	149.33	0.0244538
6335.00	149.33	0.0244856
6335.10	149.32	0.0245233
6335.20	149.32	0.0245570
6335.30	149.32	0.0245910
6335.40	149.32	0.0246395
6335.50	149.32	0.0247028
6335.60	149.32	0.0247866
6335.70	149.31	0.0248573
6335.80	149.31	0.0249458
6335.90	149.31	0.0250580
6336.00	149.31	0.0251469
6336.10	149.31	0.0252162
6336.20	149.31	0.0252880
6336.30	149.30	0.0253318
6336.40	149.30	0.0253626
6336.50	149.30	0.0253980
6336.60	149.30	0.0254321
6336.70	149.30	0.0254715
6336.80	149.30	0.0255083
6336.90	149.29	0.0255488
6337.00	149.29	0.0255977
6337.10	149.29	0.0256557
6337.20	149.29	0.0257021
6337.30	149.29	0.0257510
6337.40	149.29	0.0258184
6337.50	149.29	0.0259004
6337.60	149.28	0.0259738
6337.70	149.28	0.0260250
6337.80	149.28	0.0260821
6337.90	149.28	0.0261094
6338.00	149.28	0.0261378
6338.10	149.28	0.0261560
6338.20	149.27	0.0262668
6338.30	149.27	0.0262830
6338.40	149.27	0.0262977
6338.50	149.27	0.0263124
6338.60	149.27	0.0263287
6338.70	149.27	0.0263442
6338.80	149.26	0.0263622
6338.90	149.26	0.0263788
6339.00	149.26	0.0263948
6339.10	149.26	0.0264168
6339.20	149.26	0.0264471
6339.30	149.26	0.0264718
6339.40	149.25	0.0265008
6339.50	149.25	0.0265301
6339.60	149.25	0.0265684
6339.70	149.25	0.0265886
6339.80	149.25	0.0266114
6339.90	149.25	0.0266397
6340.00	149.24	0.0266768
6340.10	149.24	0.0267044
6340.20	149.24	0.0267391
6340.30	149.24	0.0267801
6340.40	149.24	0.0268256
6340.50	149.24	0.0268599
6340.60	149.23	0.0268812
6340.70	149.23	0.0269014
6340.80	149.23	0.0269207
6340.90	149.23	0.0269830
6341.00	149.23	0.0270017
6341.10	149.23	0.0270214
6341.20	149.22	0.0270411
6341.30	149.22	0.0270607
6341.40	149.22	0.0270811
6341.50	149.22	0.0271020
6341.60	149.22	0.0271226
6341.70	149.22	0.0271652
6341.80	149.21	0.0271982
6341.90	149.21	0.0272166
6342.00	149.21	0.0272345
6342.10	149.21	0.0272533
6342.20	149.21	0.0272744
6342.30	149.21	0.0272975
6342.40	149.20	0.0273215
6342.50	149.20	0.0273458
6342.60	149.20	0.0273680
6342.70	149.20	0.0273885
6342.80	149.20	0.0274080
6342.90	149.20	0.0274362
6343.00	149.19	0.0274556
6343.10	149.19	0.0274765
6343.20	149.19	0.0274971
6343.30	149.19	0.0275162
6343.40	149.19	0.0275362
6343.50	149.19	0.0275595
6343.60	149.18	0.0275836
6343.70	149.18	0.0276068
6343.80	149.18	0.0276276
6343.90	149.18	0.0276476
6344.00	149.18	0.0276693
6344.10	149.18	0.0276908
6344.20	149.17	0.0277123
6344.30	149.17	0.0277324
6344.40	149.17	0.0277542
6344.50	149.17	0.0277726
6344.60	149.17	0.0277896
6344.70	149.17	0.0278068
6344.80	149.16	0.0278252
6344.90	149.16	0.0278418
6345.00	149.16	0.0278607
6345.10	149.16	0.0278802
6345.20	149.16	0.0279040
6345.30	149.16	0.0279288
6345.40	149.15	0.0279556
6345.50	149.15	0.0279921
6345.60	149.15	0.0280185
6345.70	149.15	0.0280430
6345.80	149.15	0.0280662
6345.90	149.15	0.0280880
6346.00	149.14	0.0281070
6346.10	149.14	0.0281260
6346.20	149.14	0.0281426
6346.30	149.14	0.0281590
6346.40	149.14	0.0281754
6346.50	149.14	0.0281929
6346.60	149.13	0.0282089
6346.70	149.13	0.0282263
6346.80	149.13	0.0282442
6346.90	149.13	0.0282633
6347.00	149.13	0.0282851
6347.10	149.13	0.0283059
6347.20	149.13	0.0283270
6347.30	149.12	0.0283470
6347.40	149.12	0.0283657
6347.50	149.12	0.0283843
6347.60	149.12	0.0284028
6347.70	149.12	0.0284211
6347.80	149.11	0.0284382
6347.90	149.11	0.0284546
6348.00	149.11	0.0284731
6348.10	149.11	0.0284936
6348.20	149.11	0.0285131
6348.30	149.11	0.0285313
6348.40	149.11	0.0285489
6348.50	149.10	0.0285668
6348.60	149.10	0.0285867
6348.70	149.10	0.0286076
6348.80	149.10	0.0286301
6348.90	149.10	0.0286554
6349.00	149.10	0.0286840
6349.10	149.09	0.0287082
6349.20	149.09	0.0287310
6349.30	149.09	0.0287515
6349.40	149.09	0.0287694
6349.50	149.09	0.0287836
6349.60	149.08	0.0287933
6349.70	149.08	0.0288030
6349.80	149.08	0.0288136
6349.90	149.08	0.0288259
6350.00	149.08	0.0288423
6350.10	149.08	0.0288607
6350.20	149.07	0.0288824
6350.30	149.07	0.0289029
6350.40	149.07	0.0289214
6350.50	149.07	0.0289411
6350.60	149.07	0.0289615
6350.70	149.07	0.0289798
6350.80	149.06	0.0289981
6350.90	149.06	0.0290136
6351.00	149.06	0.0290298
6351.10	149.06	0.0290433
6351.20	149.06	0.0290553
6351.30	149.06	0.0290673
6351.40	149.06	0.0290786
6351.50	149.05	0.0290871
6351.60	149.05	0.0290967
6351.70	149.05	0.0291075
6351.80	149.05	0.0291203
6351.90	149.05	0.0291365
6352.00	149.04	0.0291540
6352.10	149.04	0.0291742
6352.20	149.04	0.0291947
6352.30	149.04	0.0292146
6352.40	149.04	0.0292348
6352.50	149.04	0.0292552
6352.60	149.03	0.0292733
6352.70	149.03	0.0292900
6352.80	149.03	0.0293033
6352.90	149.03	0.0293161
6353.00	149.03	0.0293285
6353.10	149.03	0.0293405
6353.20	149.03	0.0293550
6353.30	149.02	0.0293675
6353.40	149.02	0.0293809
6353.50	149.02	0.0293934
6353.60	149.02	0.0294043
6353.70	149.02	0.0294174
6353.80	149.01	0.0294298
6353.90	149.01	0.0294409
6354.00	149.01	0.0294516
6354.10	149.01	0.0294630
6354.20	149.01	0.0294751
6354.30	149.01	0.0294909
6354.40	149.00	0.0295052
6354.50	149.00	0.0295205
6354.60	149.00	0.0295343
6354.70	149.00	0.0295475
6354.80	149.00	0.0295632
6354.90	149.00	0.0295796
6355.00	149.00	0.0295964
6355.10	148.99	0.0296131
